name,address,primary_category,type,subtype,food_tier,lat,lon,color_r,color_g,color_b,osm_id,osm_type,osm_shop,osm_amenity,brand,opening_hours,website,phone,geocode_source
North East Borough Hall,"31, West Main Street, North East, PA, 16428",Civic & Social,Government,Government Office,,42.2153845,-79.835985,168,85,247,8185037759,node,,townhall,,,,,openstreetmap
Platea Borough Hall,"9957, Maiden Lane, Girard, PA, 16417",Civic & Social,Government,Government Office,,41.9518722,-80.3256343,168,85,247,9283744803,node,,townhall,,,,,openstreetmap
Pony Express,"1903, West 8th Street, Erie, PA, 16505",Civic & Social,Government,Post Office,,42.1115633,-80.1260874,168,85,247,7601059571,node,,post_office,,,,,openstreetmap
PostNet,"3330, West 26th Street, Erie, PA, 16506",Civic & Social,Government,Post Office,,42.084412,-80.1492152,168,85,247,7792420922,node,,post_office,,,,,openstreetmap
Ripley Town Hall,"14, North State Street, Ripley, NY, 14775",Civic & Social,Government,Government Office,,42.2680193,-79.7107657,168,85,247,9918143153,node,,townhall,,"Mo-Tu, Th-Fr 09:00-16:00; Sa 09:00-12:00",https://www.ripleyny.org/town-clerk.html,+1-716-736-6881,openstreetmap
Saegertown Post Office,,Civic & Social,Government,Post Office,,41.7212368,-80.1482184,168,85,247,10575942935,node,,post_office,,,,,openstreetmap
Spartansburg Post Office,,Civic & Social,Government,Post Office,,41.8240007,-79.6887089,168,85,247,1121227159,way,,post_office,,,,,openstreetmap
Springfield Township Town Hall,"13300, West Ridge Road, West Springfield, PA, 16443",Civic & Social,Government,Government Office,,41.9557823,-80.4553557,168,85,247,8155677557,node,,townhall,,,,,openstreetmap
Stueben Township,,Civic & Social,Government,Government Office,,41.6840449,-79.8365584,168,85,247,358640577,way,,townhall,,,,,openstreetmap
Summit Township Town Hall,"1230, West Townhall Road, Erie, PA, 16509",Civic & Social,Government,Government Office,,42.0326012,-80.0434136,168,85,247,8322071743,node,,townhall,,,,,openstreetmap
The UPS Store,"3411, Peach Street, Erie, PA, 16508",Civic & Social,Government,Post Office,,42.1015337,-80.0788649,168,85,247,7573273970,node,copyshop,post_office,The UPS Store,,,,openstreetmap
The UPS Store,"2501, West 12th Street, Erie, PA, 16505",Civic & Social,Government,Post Office,,42.1030639,-80.1351228,168,85,247,7601057835,node,copyshop,post_office,The UPS Store,,,,openstreetmap
The UPS Store,"4472, Buffalo Road, Erie, PA, 16510",Civic & Social,Government,Post Office,,42.1489213,-80.0016676,168,85,247,12673085448,node,copyshop,post_office,The UPS Store,,,,openstreetmap
Unionville Post Office,,Civic & Social,Government,Post Office,,41.7806108,-80.5025701,168,85,247,357518314,node,,post_office,,,,,openstreetmap
United States Post Office,"38, South Lake Street, North East, PA, 16428",Civic & Social,Government,Post Office,,42.2147577,-79.8346187,168,85,247,8066132902,node,,post_office,United States Post Office,,,,openstreetmap
United States Post Office,,Civic & Social,Government,Post Office,,41.6042289,-80.3055636,168,85,247,486659125,way,,post_office,,,,,openstreetmap
United States Post Office,"212, Arch Street, Meadville, PA, 16335",Civic & Social,Government,Post Office,,41.637029,-80.1552593,168,85,247,661905960,way,,post_office,United States Post Office,,,,openstreetmap
United States Post Office,"10283, East Crane Street, Cranesville, PA, 16410",Civic & Social,Government,Post Office,,41.9046072,-80.3428986,168,85,247,814781050,way,,post_office,United States Post Office,,,,openstreetmap
United States Post Office,"13788, West Ridge Road, West Springfield, PA, 16443",Civic & Social,Government,Post Office,,41.9463642,-80.4739169,168,85,247,875567849,way,,post_office,United States Post Office,,,,openstreetmap
United States Post Office,"137, Bradleytown Road, Cooperstown, PA, 16317",Civic & Social,Government,Post Office,,41.5008448,-79.8719492,168,85,247,908814048,way,,post_office,United States Post Office,,,,openstreetmap
United States Postal Service,"300, Waterford Street, Edinboro, PA, 16412",Civic & Social,Government,Post Office,,41.8772811,-80.1193224,168,85,247,3739596400,node,,post_office,United States Post Office,,,,openstreetmap
United States Postal Service,"3607, Poplar Street, Erie, PA, 16508",Civic & Social,Government,Post Office,,42.097625,-80.0834658,168,85,247,7559897587,node,,post_office,United States Post Office,,,,openstreetmap
United States Postal Service,"1401, State Street, Erie, PA, 16501",Civic & Social,Government,Post Office,,42.1216654,-80.0796751,168,85,247,7570160658,node,,post_office,United States Post Office,,,,openstreetmap
United States Postal Service,"2108, East 38th Street, Erie, PA, 16510",Civic & Social,Government,Post Office,,42.1202703,-80.0223584,168,85,247,7578506848,node,,post_office,United States Post Office,Mo-Fr 08:00-18:00; Sa 08:00-13:00,https://usps.com/,+1-800-275-8777,openstreetmap
United States Postal Service,"2711, Legion Road, Erie, PA, 16506",Civic & Social,Government,Post Office,,42.087806,-80.1340415,168,85,247,7779467302,node,,post_office,United States Post Office,,,,openstreetmap
United States Postal Service,"3856, Avonia Road, Fairview, PA, 16415",Civic & Social,Government,Post Office,,42.0325951,-80.256784,168,85,247,7952328470,node,,post_office,United States Post Office,,,,openstreetmap
United States Postal Service,"7175, Buffalo Road, Harborcreek, PA, 16421",Civic & Social,Government,Post Office,,42.1729789,-79.9439962,168,85,247,8062519884,node,,post_office,United States Post Office,,,,openstreetmap
United States Postal Service,"101, High Street, Waterford, PA, 16441",Civic & Social,Government,Post Office,,41.9408242,-79.982789,168,85,247,8075248004,node,,post_office,United States Post Office,,,,openstreetmap
United States Postal Service,"11932, Main Street, East Springfield, PA, 16411",Civic & Social,Government,Post Office,,41.965631,-80.4058464,168,85,247,8155676784,node,,post_office,United States Post Office,,,,openstreetmap
United States Postal Service,"1591, Lake Street, Lake City, PA, 16423",Civic & Social,Government,Post Office,,42.01945,-80.3448971,168,85,247,8162050583,node,,post_office,United States Post Office,,,,openstreetmap
United States Postal Service,"113, East Main Street, Girard, PA, 16417",Civic & Social,Government,Post Office,,42.0012439,-80.3157662,168,85,247,8162229084,node,,post_office,United States Post Office,,,,openstreetmap
United States Postal Service,"14525, South Main Street, Mill Village, PA, 16427",Civic & Social,Government,Post Office,,41.8758759,-79.9705756,168,85,247,8642026790,node,,post_office,,,,,openstreetmap
United States Postal Service,"14410, Main Street, Wattsburg, PA, 16442",Civic & Social,Government,Post Office,,42.0027799,-79.8111713,168,85,247,9532645052,node,,post_office,,,,,openstreetmap
United States Postal Service,"90, North Main Street, Union City, PA, 16438",Civic & Social,Government,Post Office,,41.9031638,-79.8458653,168,85,247,10556852724,node,,post_office,,,,,openstreetmap
United States Postal Service,"8988, Main Street, McKean, PA, 16426",Civic & Social,Government,Post Office,,41.9971668,-80.1435989,168,85,247,815137054,way,,post_office,United States Post Office,,,,openstreetmap
United States Postal Service,"10404, Main Street, Findley Lake, NY, 14736",Civic & Social,Government,Post Office,,42.1197508,-79.7347657,168,85,247,820005538,way,,post_office,,,,,openstreetmap
United States Postal Service,"35, East State Street, Albion, PA, 16401",Civic & Social,Government,Post Office,,41.8906707,-80.365313,168,85,247,866424443,way,,post_office,United States Post Office,,,,openstreetmap
United States Postal Service,"18250, North Main Street, Elgin, PA, 16413",Civic & Social,Government,Post Office,,41.9049961,-79.7435813,168,85,247,898081973,way,,post_office,United States Post Office,,,,openstreetmap
Washington Township Municipal Building,"11800, Edinboro Road, Edinboro, PA, 16412",Civic & Social,Government,Government Office,,41.9151757,-80.1257792,168,85,247,7837958168,node,,townhall,,,,,openstreetmap
Waterford Borough Hall,"30, South Park Row, Waterford, PA, 16441",Civic & Social,Government,Government Office,,41.9425796,-79.9829576,168,85,247,9484196787,node,,townhall,,,,,openstreetmap
Waterford Township Town Hall,"12723, Route 19, Waterford, PA, 16441",Civic & Social,Government,Government Office,,41.9331591,-79.9804636,168,85,247,9484248448,node,,townhall,,,,,openstreetmap
Wattsburg Borough Hall,"14431, Main Street, Wattsburg, PA, 16442",Civic & Social,Government,Government Office,,42.0017202,-79.8105993,168,85,247,9532645058,node,,townhall,,,,,openstreetmap
Wesleyville Borough Hall,"3421, Buffalo Road, Erie, PA, 16510",Civic & Social,Government,Government Office,,42.1412248,-80.0126447,168,85,247,7567178955,node,,townhall,,,,,openstreetmap
Affinity Family Support Services,"1324, West 38th Street, Erie, PA, 16508",Civic & Social,Social Services,Social Services,,42.0923017,-80.0940287,168,85,247,8584291503,node,,social_facility,,,https://affinityfamilysupportservicespc.com/,,openstreetmap
Barber National Institute Senior Center,"1803, East Lake Road, Erie, PA, 16511",Civic & Social,Social Services,Social Services,,42.1439321,-80.045608,168,85,247,7865985950,node,,social_facility,,,,,openstreetmap
Battles Village,"203, East Main Street, Girard, PA, 16417",Civic & Social,Social Services,Social Services,,42.0013429,-80.3132474,168,85,247,8262448904,node,,social_facility,,,,,openstreetmap
Bethesda Home,,Civic & Social,Social Services,Social Services,,41.6848482,-80.1302759,168,85,247,1123501941,way,,social_facility,,,,,openstreetmap
Boys & Girls Club of Erie,"1515, East Lake Road, Erie, PA, 16511",Civic & Social,Social Services,Social Services,,42.1410489,-80.0523799,168,85,247,8225753462,node,,social_facility,Boys & Girls Club,,,,openstreetmap
Brevillier Village,"5416, East Lake Road, Erie, PA, 16511",Civic & Social,Social Services,Social Services,,42.1732692,-79.9940096,168,85,247,8394440984,node,,social_facility,,,,,openstreetmap
Center for Family Services,"213, West Center Street, Meadville, PA, 16335",Civic & Social,Social Services,Social Services,,41.6397976,-80.154068,168,85,247,989209547,way,,social_facility,,,,,openstreetmap
Cochranton Care Cottage,"24147, Griffen Road, Cochranton, PA",Civic & Social,Social Services,Social Services,,41.5622468,-80.0556873,168,85,247,1237709773,way,,social_facility,,,,,openstreetmap
Community of Caring,"251, East 21st Street, Erie, PA, 16503",Civic & Social,Social Services,Social Services,,42.1180794,-80.0703,168,85,247,13138295787,node,,social_facility,,,,,openstreetmap
Cribbs Residential Center,,Civic & Social,Social Services,Social Services,,41.6634327,-80.1411644,168,85,247,947055785,way,,social_facility,,,,,openstreetmap
Cumberland House,"2401, Cumberland Road, Erie, PA, 16510",Civic & Social,Social Services,Social Services,,42.1400802,-80.0069169,168,85,247,8275104442,node,,social_facility,,,,,openstreetmap
East 22nd Street Community Home,"228, East 22nd Street, Erie, PA, 16503",Civic & Social,Social Services,Social Services,,42.1172204,-80.07111,168,85,247,10926456373,node,,social_facility,,,,,openstreetmap
Eastlake Woods,"4664, East Lake Road, Erie, PA, 16511",Civic & Social,Social Services,Social Services,,42.1650807,-80.008009,168,85,247,7872720481,node,,social_facility,,,,,openstreetmap
Elmwood Gardens Retirement Community,"2628, Elmwood Avenue, Erie, PA, 16508",Civic & Social,Social Services,Social Services,,42.1009597,-80.100303,168,85,247,8446646354,node,,social_facility,,,,,openstreetmap
Erie County Office of Children and Youth,"154, West 9th Street, Erie, PA, 16501",Civic & Social,Social Services,Social Services,,42.1254206,-80.0867043,168,85,247,7714395093,node,,social_facility,,,https://eriecountypa.gov/departments/human-services/children-and-youth/,+1 814-451-6600,openstreetmap
Erie County WIC,"556, West 4th Street, Erie, PA, 16507",Civic & Social,Social Services,Social Services,,42.1270269,-80.0997453,168,85,247,8510495903,node,,social_facility,,,,,openstreetmap
Erie Homeless Shelter,"1017, French Street, Erie, PA, 16501",Civic & Social,Social Services,Social Services,,42.1254249,-80.0805912,168,85,247,7570186893,node,,social_facility,,,,,openstreetmap
Erie West Senior Center,"1210, West 8th Street, Erie, PA, 16502",Civic & Social,Social Services,Social Services,,42.1180953,-80.1101833,168,85,247,9934792571,node,,social_facility,,,,,openstreetmap
Fairview Manor,"900, Manchester Road, Fairview, PA, 16415",Civic & Social,Social Services,Social Services,,42.0683122,-80.2289735,168,85,247,8309443865,node,,social_facility,,,,,openstreetmap
Forestview Skilled Nursing Center,"2301, Edinboro Road, Erie, PA, 16509",Civic & Social,Social Services,Social Services,,42.0578976,-80.1003029,168,85,247,8290625177,node,,social_facility,,,,,openstreetmap
Grace Rehabilitation and Health Center,"31, North Park Avenue, Meadville, PA, 16335-9430",Civic & Social,Social Services,Social Services,,41.6627215,-80.1399407,168,85,247,946651103,way,,social_facility,,,,,openstreetmap
Greenfield Healthcare & Rehab,"1521, West 54th Street, Erie, PA, 16509",Civic & Social,Social Services,Social Services,,42.0754369,-80.0887668,168,85,247,7693321408,node,,social_facility,,,,,openstreetmap
HVA Senior Living Alliance,"4631, West Lake Road, Erie, PA, 16505",Civic & Social,Social Services,Social Services,,42.082808,-80.1863103,168,85,247,7758608828,node,,social_facility,,,,,openstreetmap
Heritage House,"30, East Street, North East, PA, 16428",Civic & Social,Social Services,Social Services,,42.2159229,-79.8317035,168,85,247,8187653069,node,,social_facility,,,,,openstreetmap
Holiday Niagara Village,"2380, Village Common Drive, Erie, PA, 16506",Civic & Social,Social Services,Social Services,,42.0698705,-80.113137,168,85,247,7636465877,node,,social_facility,,,,,openstreetmap
Integracare - The Residence at Presque Isle Bay,"1012, West Bayfront Parkway, Erie, PA, 16507",Civic & Social,Social Services,Social Services,,42.1269659,-80.1101132,168,85,247,7557523738,node,,social_facility,,24/7,https://www.integracare.com/residence-presque-isle-bay/,+1 814-455-1630,openstreetmap
Katen House,"7565, Fairfield Drive, Fairview, PA, 16415",Civic & Social,Social Services,Social Services,,42.0188969,-80.2499319,168,85,247,10908343045,node,,social_facility,,,,,openstreetmap
LECOM Senior Living Center,"5535, Peach Street, Erie, PA, 16509",Civic & Social,Social Services,Social Services,,42.0732933,-80.0925751,168,85,247,7830021136,node,,social_facility,,,,,openstreetmap
LECOM at Village Square,"149, West 22nd Street, Erie, PA, 16502",Civic & Social,Social Services,Social Services,,42.1139319,-80.078724,168,85,247,8349923505,node,,social_facility,,,,,openstreetmap
Legacy Home Care,"111, Walker Drive, Edinboro, PA, 16412",Civic & Social,Social Services,Social Services,,41.88985,-80.1219325,168,85,247,13620657693,node,,social_facility,,,,,openstreetmap
Let's Conquer This,"17, Merline Avenue, Erie, PA, 16509",Civic & Social,Social Services,Social Services,,42.0919243,-80.0836364,168,85,247,13138420496,node,,social_facility,,,,,openstreetmap
Life-NWPA,"121, West 12th Street, Erie, PA, 16501",Civic & Social,Social Services,Social Services,,42.1222294,-80.0834572,168,85,247,9812413950,node,,social_facility,,,,,openstreetmap
Manchester Commons Retirement Community,"6351, West Lake Road, Erie, PA, 16505",Civic & Social,Social Services,Social Services,,42.0675038,-80.2204375,168,85,247,8155150141,node,,social_facility,,,,,openstreetmap
Martins Landing,"415, East Main Street, Girard, PA, 16417",Civic & Social,Social Services,Social Services,,42.0035231,-80.3107822,168,85,247,9137588162,node,,social_facility,,,,,openstreetmap
Michael Murphy Retirement Home,"400, East Gore Road, Erie, PA, 16509",Civic & Social,Social Services,Social Services,,42.0960585,-80.0509843,168,85,247,7925848376,node,,social_facility,,,,,openstreetmap
Nightingale Nursing & Rehab Center,"607, East 26th Street, Erie, PA, 16504",Civic & Social,Social Services,Social Services,,42.116233,-80.0586212,168,85,247,9330167672,node,,social_facility,,,,,openstreetmap
North East Community Food Pantry,"30, Bothel Street, North East, PA, 16428",Civic & Social,Social Services,Social Services,,42.2113211,-79.831672,168,85,247,8761324235,node,,social_facility,,,,,openstreetmap
North East Senior Center,"50, East Main Street, North East, PA, 16428",Civic & Social,Social Services,Social Services,,42.2170073,-79.8320287,168,85,247,8078136691,node,,social_facility,,,,,openstreetmap
Northwestern Food Pantry,"1, Robb & Powell Ave, Albion, PA, 16401",Civic & Social,Social Services,Social Services,,41.8903827,-80.3639938,168,85,247,1062485656,way,,social_facility,,,,,openstreetmap
Parkside at Glenwood,"41, West Gore Road, Erie, PA, 16509",Civic & Social,Social Services,Social Services,,42.0914097,-80.0602234,168,85,247,7925728513,node,,social_facility,,,,,openstreetmap
Parkside at North East,"2, Gibson Street, North East, PA, 16428",Civic & Social,Social Services,Social Services,,42.2177974,-79.8348699,168,85,247,8078188844,node,,social_facility,,,,,openstreetmap
Parkside at Westminster,"3929, West 38th Street, Erie, PA, 16506",Civic & Social,Social Services,Social Services,,42.0685506,-80.1557647,168,85,247,8408959882,node,,social_facility,,,,,openstreetmap
Pennsylvania Soldiers & Sailors Home,"560, East 3rd Street, Erie, PA, 16507",Civic & Social,Social Services,Social Services,,42.138464,-80.0731646,168,85,247,7934619300,node,,social_facility,,,,,openstreetmap
Perseus House,"648, Hess Avenue, Erie, PA, 16503",Civic & Social,Social Services,Social Services,,42.1387793,-80.0573993,168,85,247,8010002929,node,,social_facility,,,,,openstreetmap
Pleasant Ridge Manor,"8300, West Ridge Road, Girard, PA, 16417",Civic & Social,Social Services,Social Services,,42.0222514,-80.273762,168,85,247,8397657078,node,,social_facility,,,,,openstreetmap
Presbyterian Homes,"1225, School Road, Erie, PA, 16505",Civic & Social,Social Services,Social Services,,42.0691741,-80.220817,168,85,247,8361422833,node,,social_facility,,,,,openstreetmap
Regency Suites,"322, Washington Place, Erie, PA, 16505",Civic & Social,Social Services,Social Services,,42.1214952,-80.1157736,168,85,247,7554557267,node,,social_facility,,,,,openstreetmap
Saint James Manor,"2611, Pearl Avenue, Erie, PA, 16510",Civic & Social,Social Services,Social Services,,42.1397226,-80.0229552,168,85,247,3379153168,node,,social_facility,,,,,openstreetmap
Saint Mary's Home of Erie,"1781, West 26th Street, Erie, PA, 16508",Civic & Social,Social Services,Social Services,,42.0970728,-80.1129188,168,85,247,8176905987,node,,social_facility,,,,,openstreetmap
Saint Mary's at Asbury Ridge,"4855, West Ridge Road, Erie, PA, 16506",Civic & Social,Social Services,Social Services,,42.0671779,-80.1844286,168,85,247,7794896389,node,,social_facility,,,,,openstreetmap
Sarah Reed Children's Center,"3227, Highland Road, Erie, PA, 16506",Civic & Social,Social Services,Social Services,,42.086045,-80.1248566,168,85,247,8018549970,node,,social_facility,,,,,openstreetmap
Sarah Reed Children's Center,"2931, Harvard Boulevard, Erie, PA, 16508",Civic & Social,Social Services,Social Services,,42.0952709,-80.1095461,168,85,247,8112128747,node,,social_facility,,,,,openstreetmap
Sarah Reed Children's Center,"2445, West 34th Street, Erie, PA, 16506",Civic & Social,Social Services,Social Services,,42.084889,-80.1239634,168,85,247,9507964581,node,,social_facility,,,,,openstreetmap
Sarah Reed Senior Living Center,"227, West 22nd Street, Erie, PA, 16502",Civic & Social,Social Services,Social Services,,42.1131718,-80.0801395,168,85,247,7570009741,node,,social_facility,,,,,openstreetmap
Second Harvest Food Bank of Northwest Pennsylvania,"1507, Grimm Drive, Erie, PA, 16501",Civic & Social,Social Services,Social Services,,42.1093401,-80.1126205,168,85,247,7721661351,node,,social_facility,,,,,openstreetmap
Springhill Senior Living Community,"2323, Edinboro Road, Erie, PA, 16509",Civic & Social,Social Services,Social Services,,42.0573818,-80.1029283,168,85,247,8290513346,node,,social_facility,,,,,openstreetmap
Summit Township Senior Citizen's,"1450, West Townhall Road, Erie, PA, 16509",Civic & Social,Social Services,Social Services,,42.0317388,-80.0474519,168,85,247,8174457878,node,,social_facility,,,,,openstreetmap
The Arc,"222, Chestnut Street, Meadville, PA, 16335",Civic & Social,Social Services,Social Services,,41.6380462,-80.1542134,168,85,247,9130752774,node,,social_facility,,,,,openstreetmap
The Refuge,"1027, East 26th Street, Erie, PA, 16504",Civic & Social,Social Services,Social Services,,42.120313,-80.0502747,168,85,247,7573135749,node,,social_facility,,,,,openstreetmap
Titusville Healthcare & Rehabilitation,"81, East Dillon Drive, Titusville, PA, 16354",Civic & Social,Social Services,Social Services,,41.6375802,-79.6815721,168,85,247,639551603,way,,social_facility,,,,,openstreetmap
Tri-Boro Senior Center,"7555, West Ridge Road, Fairview, PA, 16415",Civic & Social,Social Services,Social Services,,42.0301798,-80.2562926,168,85,247,8081595200,node,,social_facility,,,,,openstreetmap
Tulane House,"4668, Tulane Avenue, Erie, PA, 16506",Civic & Social,Social Services,Social Services,,42.0667172,-80.1775083,168,85,247,10618967259,node,,social_facility,,,,,openstreetmap
Twinbrook Healthcare and Rehabilitation Center,"3805, Field Street, Erie, PA, 16511",Civic & Social,Social Services,Social Services,,42.1474246,-80.0149005,168,85,247,7600652049,node,,social_facility,,,,,openstreetmap
United Way of Erie County,"420, West 6th Street, Erie, PA, 16507",Civic & Social,Social Services,Social Services,,42.1262621,-80.0950371,168,85,247,8725392107,node,,social_facility,,,,,openstreetmap
VA Community Center,"135, East 38th Street, Erie, PA, 16504",Civic & Social,Social Services,Social Services,,42.1020519,-80.0649768,168,85,247,10692086118,node,,social_facility,,,,,openstreetmap
Walnut Creek Healthcare & Rehabilitation Center,"4850, Zuck Road, Erie, PA, 16506",Civic & Social,Social Services,Social Services,,42.071345,-80.1214837,168,85,247,7576159754,node,,social_facility,,,,,openstreetmap
Wesbury,"31, Park Avenue Extension, Meadville, PA, 16335",Civic & Social,Social Services,Social Services,,41.6654032,-80.1385428,168,85,247,947055783,way,,social_facility,,,,,openstreetmap
Westlake Woods Assisted Living,"3302, West Lake Road, Erie, PA, 16505",Civic & Social,Social Services,Social Services,,42.1029698,-80.1611956,168,85,247,8387724921,node,,social_facility,,,,,openstreetmap
