GEOID,county_fips,county_name,tract_code,tract_name,year,median_household_income,poverty_rate,bachelors_rate,rent_burden_rate,no_vehicle_rate,total_population,median_age,pct_white_non_hispanic,pct_black,pct_hispanic,pct_asian,pct_other,white_non_hispanic,black_alone,hispanic_latino,asian_alone,other_race,race_total,snap_participation_rate
42049011101,049,Erie County,011101,Census Tract 111.01; Erie County; Pennsylvania,2022,71629.0,12.6,17.7,18.1,11.3,5440,36.5,84.8,3.1,3.6,3.6,4.9,4612,166,195,194,273,5440,23.0
42049011102,049,Erie County,011102,Census Tract 111.02; Erie County; Pennsylvania,2022,81184.0,8.7,29.7,18.8,5.9,3151,37.9,82.8,5.7,9.0,0.0,2.5,2609,180,285,0,77,3151,10.9
42049011201,049,Erie County,011201,Census Tract 112.01; Erie County; Pennsylvania,2022,70833.0,19.8,14.4,42.3,2.4,4485,45.0,93.9,2.5,1.4,0.0,2.2,4212,112,62,0,99,4485,12.0
42049011202,049,Erie County,011202,Census Tract 112.02; Erie County; Pennsylvania,2022,69577.0,11.8,17.9,15.4,3.4,7307,49.6,92.5,0.3,5.8,0.0,1.4,6757,25,421,0,104,7307,9.0
42049011300,049,Erie County,011300,Census Tract 113; Erie County; Pennsylvania,2022,44417.0,19.4,15.7,20.2,8.6,3209,36.9,82.5,0.9,5.5,3.6,7.5,2648,29,175,115,242,3209,27.3
42049011400,049,Erie County,011400,Census Tract 114; Erie County; Pennsylvania,2022,64375.0,20.1,22.4,31.2,5.4,3818,36.5,86.5,9.8,1.1,0.9,1.7,3302,376,42,36,62,3818,18.0
42049011503,049,Erie County,011503,Census Tract 115.03; Erie County; Pennsylvania,2022,64327.0,6.0,19.4,16.1,11.5,3882,45.2,94.5,1.0,1.3,1.4,1.8,3668,37,49,56,72,3882,11.9
42049011508,049,Erie County,011508,Census Tract 115.08; Erie County; Pennsylvania,2022,84367.0,7.6,20.3,10.8,3.4,5172,45.4,91.0,0.0,1.9,6.1,1.0,4709,0,99,315,49,5172,6.4
42049011509,049,Erie County,011509,Census Tract 115.09; Erie County; Pennsylvania,2022,62849.0,16.7,12.2,2.8,4.3,2676,48.1,95.8,0.0,1.2,0.1,2.9,2563,0,32,2,79,2676,8.4
42049011510,049,Erie County,011510,Census Tract 115.10; Erie County; Pennsylvania,2022,77361.0,6.2,17.0,5.1,1.2,2647,53.5,97.9,0.8,0.3,0.6,0.4,2591,22,8,17,9,2647,6.0
42049011511,049,Erie County,011511,Census Tract 115.11; Erie County; Pennsylvania,2022,,44.4,28.7,59.1,24.6,2301,19.8,81.3,4.8,0.8,11.4,1.7,1870,111,19,263,38,2301,6.8
42049011600,049,Erie County,011600,Census Tract 116; Erie County; Pennsylvania,2022,61643.0,17.1,16.5,12.5,10.7,4092,39.3,91.0,0.9,1.0,0.4,6.7,3725,37,42,16,272,4092,22.3
42049011701,049,Erie County,011701,Census Tract 117.01; Erie County; Pennsylvania,2022,71417.0,6.0,23.6,9.8,6.8,3205,40.2,92.9,0.9,3.4,1.6,1.2,2977,28,108,52,40,3205,8.4
42049011702,049,Erie County,011702,Census Tract 117.02; Erie County; Pennsylvania,2022,77306.0,6.5,8.9,0.0,6.4,5367,40.6,91.4,0.9,4.6,0.0,3.1,4904,50,245,0,168,5367,17.6
42049011801,049,Erie County,011801,Census Tract 118.01; Erie County; Pennsylvania,2022,67008.0,8.3,18.5,10.7,2.4,2837,36.4,97.8,0.0,1.3,0.2,0.7,2775,1,38,5,18,2837,15.5
42049011802,049,Erie County,011802,Census Tract 118.02; Erie County; Pennsylvania,2022,68170.0,8.0,16.4,5.4,3.0,2747,50.1,98.0,0.1,1.0,0.3,0.6,2691,2,27,9,18,2747,10.8
42049011900,049,Erie County,011900,Census Tract 119; Erie County; Pennsylvania,2022,44138.0,25.5,16.3,28.8,15.0,6209,42.4,88.6,0.4,3.6,0.6,6.8,5503,23,224,40,419,6209,24.4
42049012001,049,Erie County,012001,Census Tract 120.01; Erie County; Pennsylvania,2022,76875.0,5.8,16.1,26.7,1.9,2553,51.3,93.8,0.0,3.4,0.7,2.1,2394,0,88,19,52,2553,12.5
42049012002,049,Erie County,012002,Census Tract 120.02; Erie County; Pennsylvania,2022,41764.0,23.3,7.3,12.3,13.3,2937,46.6,92.5,0.0,3.6,0.0,3.9,2717,0,106,0,114,2937,27.5
42049012100,049,Erie County,012100,Census Tract 121; Erie County; Pennsylvania,2022,69012.0,8.3,9.8,26.6,3.1,7190,46.1,92.4,0.1,5.4,0.4,1.7,6645,4,391,26,124,7190,11.3
42049012201,049,Erie County,012201,Census Tract 122.01; Erie County; Pennsylvania,2022,82765.0,8.5,23.2,33.6,4.3,5996,41.3,94.2,0.9,3.1,0.0,1.8,5651,56,186,0,103,5996,15.6
42049012202,049,Erie County,012202,Census Tract 122.02; Erie County; Pennsylvania,2022,39102.0,26.6,39.5,40.3,6.1,4958,24.1,94.3,1.3,2.1,1.0,1.3,4673,62,105,48,70,4958,13.1
42049012400,049,Erie County,012400,Census Tract 124; Erie County; Pennsylvania,2022,59091.0,10.6,21.8,4.4,9.1,1322,53.3,85.7,1.6,1.5,1.1,10.1,1133,21,20,15,133,1322,12.6
42053530100,053,Forest County,530100,Census Tract 5301; Forest County; Pennsylvania,2022,44324.0,15.7,7.9,15.6,6.9,4258,41.2,60.1,23.1,7.0,2.8,7.0,2558,983,299,118,300,4258,16.9
42053530200,053,Forest County,530200,Census Tract 5302; Forest County; Pennsylvania,2022,47132.0,21.6,9.9,9.7,5.6,2701,56.4,82.3,4.0,7.7,1.3,4.7,2223,109,209,36,124,2701,15.3
42065950100,065,Jefferson County,950100,Census Tract 9501; Jefferson County; Pennsylvania,2022,47404.0,15.6,10.3,3.1,7.7,2192,47.3,94.1,0.0,0.0,0.0,5.9,2063,0,0,0,129,2192,15.1
42065950200,065,Jefferson County,950200,Census Tract 9502; Jefferson County; Pennsylvania,2022,65344.0,13.7,8.9,8.4,4.0,3045,44.6,97.3,0.9,0.5,0.0,1.3,2963,26,15,0,41,3045,9.3
42065950300,065,Jefferson County,950300,Census Tract 9503; Jefferson County; Pennsylvania,2022,59367.0,13.6,10.6,10.5,6.7,5477,47.9,97.6,0.5,0.3,0.2,1.4,5346,26,17,10,78,5477,13.0
42065950400,065,Jefferson County,950400,Census Tract 9504; Jefferson County; Pennsylvania,2022,60000.0,10.2,10.2,15.2,6.1,1822,36.9,96.8,0.6,0.8,0.0,1.8,1763,11,15,0,33,1822,9.3
42065950500,065,Jefferson County,950500,Census Tract 9505; Jefferson County; Pennsylvania,2022,53938.0,15.4,19.8,16.2,9.7,2152,37.4,88.1,0.7,7.1,0.0,4.1,1895,14,153,0,90,2152,25.4
42065950600,065,Jefferson County,950600,Census Tract 9506; Jefferson County; Pennsylvania,2022,64527.0,10.1,10.7,18.4,4.3,5692,44.2,96.8,0.5,0.9,0.0,1.8,5510,28,50,0,104,5692,13.2
42065950700,065,Jefferson County,950700,Census Tract 9507; Jefferson County; Pennsylvania,2022,43797.0,21.1,7.4,23.2,9.1,2551,36.5,96.2,0.0,1.0,1.1,1.7,2454,1,25,27,44,2551,25.6
42065950800,065,Jefferson County,950800,Census Tract 9508; Jefferson County; Pennsylvania,2022,58571.0,12.1,10.7,5.9,7.2,3468,49.6,95.8,1.0,0.3,0.0,2.9,3323,33,10,0,102,3468,13.0
42065950900,065,Jefferson County,950900,Census Tract 9509; Jefferson County; Pennsylvania,2022,63050.0,11.8,9.9,11.7,4.3,4130,46.2,97.2,0.0,1.6,0.1,1.1,4016,0,66,5,43,4130,8.9
42065951000,065,Jefferson County,951000,Census Tract 9510; Jefferson County; Pennsylvania,2022,57228.0,18.0,7.4,10.0,17.7,4350,33.3,97.2,0.0,0.2,0.0,2.6,4230,0,9,0,111,4350,11.9
42065951100,065,Jefferson County,951100,Census Tract 9511; Jefferson County; Pennsylvania,2022,56593.0,8.0,14.5,12.4,3.8,3717,48.6,96.2,0.3,0.8,0.0,2.7,3574,10,28,0,105,3717,12.0
42065951200,065,Jefferson County,951200,Census Tract 9512; Jefferson County; Pennsylvania,2022,41667.0,25.3,12.9,26.3,11.6,3356,40.7,97.6,0.4,1.0,0.7,0.3,3277,15,32,25,7,3356,29.3
42065951300,065,Jefferson County,951300,Census Tract 9513; Jefferson County; Pennsylvania,2022,44492.0,11.5,14.2,28.8,14.0,2374,56.2,96.2,0.2,0.7,2.2,0.7,2284,4,16,53,17,2374,13.3
42083420100,083,McKean County,420100,Census Tract 4201; McKean County; Pennsylvania,2022,70417.0,4.7,16.0,19.7,2.3,3271,50.2,95.1,0.0,1.5,1.6,1.8,3111,0,48,51,61,3271,7.2
42083420200,083,McKean County,420200,Census Tract 4202; McKean County; Pennsylvania,2022,32917.0,38.0,10.5,32.6,34.8,3155,34.7,89.9,0.1,3.6,0.0,6.4,2837,2,114,0,202,3155,50.2
42083420300,083,McKean County,420300,Census Tract 4203; McKean County; Pennsylvania,2022,47143.0,34.1,12.7,28.4,14.4,2312,36.5,97.4,1.3,0.5,0.0,0.8,2253,31,12,0,16,2312,35.4
42083420400,083,McKean County,420400,Census Tract 4204; McKean County; Pennsylvania,2022,53098.0,9.1,16.7,2.0,7.4,2380,47.6,93.6,0.5,0.2,1.6,4.1,2228,13,4,39,96,2380,8.8
42083420500,083,McKean County,420500,Census Tract 4205; McKean County; Pennsylvania,2022,59497.0,13.7,11.8,0.0,3.2,2842,48.3,94.7,0.0,2.9,0.0,2.4,2690,0,81,0,71,2842,20.4
42083420600,083,McKean County,420600,Census Tract 4206; McKean County; Pennsylvania,2022,57275.0,12.5,9.1,11.1,3.2,5086,51.1,99.0,0.1,0.3,0.2,0.4,5035,3,13,8,27,5086,11.5
42083420700,083,McKean County,420700,Census Tract 4207; McKean County; Pennsylvania,2022,65086.0,16.9,12.4,29.3,4.4,4278,41.2,93.3,0.7,1.6,0.3,4.1,3992,31,69,11,175,4278,20.5
42083420800,083,McKean County,420800,Census Tract 4208; McKean County; Pennsylvania,2022,69145.0,11.1,11.0,6.8,5.8,3835,45.6,95.5,0.8,1.8,0.1,1.8,3661,31,68,4,71,3835,12.1
42083420900,083,McKean County,420900,Census Tract 4209; McKean County; Pennsylvania,2022,53750.0,7.6,11.9,12.2,5.3,1843,50.4,90.4,0.0,0.0,0.0,9.6,1666,0,0,0,177,1843,14.9
42083421000,083,McKean County,421000,Census Tract 4210; McKean County; Pennsylvania,2022,71864.0,9.1,10.6,27.4,4.0,5488,36.5,79.2,10.9,7.0,0.5,2.4,4344,598,382,29,135,5488,9.5
42083421100,083,McKean County,421100,Census Tract 4211; McKean County; Pennsylvania,2022,45927.0,9.1,9.9,5.5,7.1,3609,46.5,96.5,0.2,0.1,0.5,2.7,3482,7,3,17,100,3609,17.8
42083421200,083,McKean County,421200,Census Tract 4212; McKean County; Pennsylvania,2022,63641.0,5.4,16.0,3.1,2.1,2360,40.9,93.1,2.1,3.3,0.6,0.9,2197,49,78,13,23,2360,8.0
42121200000,121,Venango County,200000,Census Tract 2000; Venango County; Pennsylvania,2022,58370.0,12.7,12.6,13.4,1.6,2983,51.3,97.1,0.2,0.7,0.4,1.6,2897,5,20,12,49,2983,11.2
42121200100,121,Venango County,200100,Census Tract 2001; Venango County; Pennsylvania,2022,61618.0,11.7,9.5,28.0,2.2,3703,47.5,97.3,0.0,0.8,0.0,1.9,3603,0,28,0,72,3703,16.8
42121200201,121,Venango County,200201,Census Tract 2002.01; Venango County; Pennsylvania,2022,64081.0,15.3,12.3,23.7,5.3,3311,52.0,95.2,0.8,1.1,0.1,2.8,3153,26,35,4,93,3311,12.6
42121200202,121,Venango County,200202,Census Tract 2002.02; Venango County; Pennsylvania,2022,89722.0,2.2,21.3,23.7,1.0,2041,54.9,92.4,1.4,2.5,0.7,3.0,1885,28,51,15,62,2041,3.9
42121200300,121,Venango County,200300,Census Tract 2003; Venango County; Pennsylvania,2022,40813.0,43.9,7.0,41.3,14.8,1624,36.2,89.2,6.2,0.0,0.0,4.6,1449,100,0,0,75,1624,27.1
42121200400,121,Venango County,200400,Census Tract 2004; Venango County; Pennsylvania,2022,67718.0,6.6,19.8,7.1,15.2,2235,47.3,94.9,2.2,1.5,0.0,1.4,2122,50,33,0,30,2235,26.1
42121200500,121,Venango County,200500,Census Tract 2005; Venango County; Pennsylvania,2022,53013.0,9.9,12.6,16.6,9.5,2207,43.8,81.6,7.7,0.7,0.9,9.1,1800,170,16,20,201,2207,20.0
42121200600,121,Venango County,200600,Census Tract 2006; Venango County; Pennsylvania,2022,52153.0,11.6,11.8,13.7,4.1,4785,48.8,97.7,0.4,0.9,0.0,1.0,4673,17,44,0,51,4785,18.9
42121200700,121,Venango County,200700,Census Tract 2007; Venango County; Pennsylvania,2022,31553.0,26.5,7.8,23.5,24.5,1724,42.3,93.7,2.1,3.0,0.0,1.2,1615,37,52,0,20,1724,52.3
42121200800,121,Venango County,200800,Census Tract 2008; Venango County; Pennsylvania,2022,55938.0,17.7,15.6,15.5,5.1,2648,39.4,92.9,0.6,3.3,1.4,1.8,2460,16,87,38,47,2648,19.1
42121200900,121,Venango County,200900,Census Tract 2009; Venango County; Pennsylvania,2022,47500.0,16.0,13.1,31.7,16.5,2079,44.3,97.5,0.0,1.2,0.0,1.3,2027,1,24,0,27,2079,25.6
42121201000,121,Venango County,201000,Census Tract 2010; Venango County; Pennsylvania,2022,59583.0,10.9,13.1,9.4,10.7,3148,45.2,96.5,0.5,0.2,0.0,2.8,3039,17,5,0,87,3148,31.7
42121201100,121,Venango County,201100,Census Tract 2011; Venango County; Pennsylvania,2022,67529.0,13.2,12.5,13.9,1.5,4512,49.9,94.3,0.6,0.3,0.1,4.7,4254,25,13,5,215,4512,15.9
42121201200,121,Venango County,201200,Census Tract 2012; Venango County; Pennsylvania,2022,58700.0,10.2,11.8,28.8,6.1,2894,51.1,94.7,0.3,0.7,1.5,2.8,2740,8,19,44,83,2894,20.1
42121201300,121,Venango County,201300,Census Tract 2013; Venango County; Pennsylvania,2022,61968.0,18.4,15.4,20.2,8.3,3444,47.9,92.3,1.2,2.6,0.3,3.6,3179,40,90,12,123,3444,23.6
42121201400,121,Venango County,201400,Census Tract 2014; Venango County; Pennsylvania,2022,64545.0,9.6,9.5,5.4,7.6,3822,45.5,95.9,0.2,0.8,0.5,2.6,3666,6,32,20,98,3822,12.1
42121201500,121,Venango County,201500,Census Tract 2015; Venango County; Pennsylvania,2022,59028.0,8.3,12.9,12.1,7.5,3315,52.0,97.1,0.1,0.4,0.5,1.9,3220,3,14,17,61,3315,12.8
42123970100,123,Warren County,970100,Census Tract 9701; Warren County; Pennsylvania,2022,63444.0,15.5,9.5,7.7,2.2,2220,46.9,98.2,0.0,0.9,0.1,0.8,2179,0,21,3,17,2220,15.1
42123970200,123,Warren County,970200,Census Tract 9702; Warren County; Pennsylvania,2022,81350.0,8.3,16.7,9.2,5.3,3951,49.1,93.1,0.4,1.5,1.1,3.9,3679,15,59,43,155,3951,7.7
42123970300,123,Warren County,970300,Census Tract 9703; Warren County; Pennsylvania,2022,67575.0,11.1,7.6,12.0,6.2,5167,43.0,90.3,0.0,2.7,0.4,6.6,4664,2,138,21,342,5167,8.8
42123970400,123,Warren County,970400,Census Tract 9704; Warren County; Pennsylvania,2022,64141.0,10.5,10.8,4.0,2.4,2676,50.7,94.0,0.4,1.5,1.1,3.0,2515,10,41,30,80,2676,11.6
42123970500,123,Warren County,970500,Census Tract 9705; Warren County; Pennsylvania,2022,50726.0,14.0,12.5,18.4,12.5,3398,47.2,97.6,0.2,1.2,0.0,1.0,3315,6,40,0,37,3398,13.7
42123970600,123,Warren County,970600,Census Tract 9706; Warren County; Pennsylvania,2022,53267.0,19.1,14.7,19.2,4.6,3417,47.8,96.0,0.2,0.8,0.0,3.0,3280,7,29,0,101,3417,15.4
42123970700,123,Warren County,970700,Census Tract 9707; Warren County; Pennsylvania,2022,70361.0,8.9,21.2,5.7,0.7,3026,44.6,98.7,0.0,0.8,0.0,0.5,2986,0,23,0,17,3026,10.4
42123970800,123,Warren County,970800,Census Tract 9708; Warren County; Pennsylvania,2022,38953.0,11.1,12.1,17.0,16.0,2938,45.9,91.5,3.7,1.6,1.3,1.9,2687,109,47,37,58,2938,16.2
42123970900,123,Warren County,970900,Census Tract 9709; Warren County; Pennsylvania,2022,43933.0,17.0,10.4,12.5,7.2,3389,39.9,94.5,1.7,0.5,0.0,3.3,3202,57,17,0,113,3389,20.5
42123971000,123,Warren County,971000,Census Tract 9710; Warren County; Pennsylvania,2022,74722.0,5.5,15.1,8.9,13.3,2155,57.6,97.3,1.6,0.0,0.3,0.8,2096,34,0,6,19,2155,4.5
42123971100,123,Warren County,971100,Census Tract 9711; Warren County; Pennsylvania,2022,71719.0,6.5,11.4,8.4,1.0,2827,54.7,96.1,0.2,1.7,1.0,1.0,2717,5,48,27,30,2827,9.2
42123971200,123,Warren County,971200,Census Tract 9712; Warren County; Pennsylvania,2022,53654.0,11.2,12.0,19.3,6.2,1623,43.4,96.3,1.5,0.0,0.1,2.1,1563,25,0,2,33,1623,17.1
42123971400,123,Warren County,971400,Census Tract 9714; Warren County; Pennsylvania,2022,45625.0,9.1,6.5,4.8,8.7,1705,54.1,92.5,0.2,3.8,0.0,3.5,1577,3,64,0,61,1705,21.3
42023960100,023,Cameron County,960100,Census Tract 9601; Cameron County; Pennsylvania,2023,36167.0,18.1,8.8,24.8,19.1,2005,47.8,88.0,0.0,2.8,0.7,8.5,1765,0,56,14,170,2005,37.0
42023960200,023,Cameron County,960200,Census Tract 9602; Cameron County; Pennsylvania,2023,58633.0,14.4,8.3,20.1,6.9,2470,57.1,97.1,0.1,1.1,0.4,1.3,2398,2,27,9,34,2470,18.4
42031160101,031,Clarion County,160101,Census Tract 1601.01; Clarion County; Pennsylvania,2023,85337.0,2.2,14.3,22.0,2.0,1784,50.1,99.3,0.0,0.4,0.0,0.3,1771,0,7,0,6,1784,4.9
42031160103,031,Clarion County,160103,Census Tract 1601.03; Clarion County; Pennsylvania,2023,51524.0,30.0,19.2,46.1,10.8,2924,24.1,87.4,7.7,1.9,0.0,3.0,2557,226,56,0,85,2924,22.1
42031160104,031,Clarion County,160104,Census Tract 1601.04; Clarion County; Pennsylvania,2023,59688.0,11.1,15.4,14.3,3.4,1789,47.3,98.5,0.1,0.2,0.0,1.2,1763,1,4,0,21,1789,11.5
42031160201,031,Clarion County,160201,Census Tract 1602.01; Clarion County; Pennsylvania,2023,57417.0,14.4,9.8,6.9,11.8,1626,47.3,99.4,0.0,0.0,0.0,0.6,1616,0,0,0,10,1626,8.1
42031160202,031,Clarion County,160202,Census Tract 1602.02; Clarion County; Pennsylvania,2023,90625.0,3.5,20.3,4.6,1.8,1682,44.9,90.7,0.3,0.1,0.0,8.9,1525,5,1,0,151,1682,4.8
42031160300,031,Clarion County,160300,Census Tract 1603; Clarion County; Pennsylvania,2023,58971.0,10.7,16.7,6.5,4.6,4773,44.1,95.7,1.0,0.6,0.3,2.4,4568,50,29,12,114,4773,13.2
42031160400,031,Clarion County,160400,Census Tract 1604; Clarion County; Pennsylvania,2023,58929.0,9.8,13.2,6.5,8.4,3513,43.6,96.7,0.0,0.2,0.6,2.5,3396,0,6,20,91,3513,21.0
42031160500,031,Clarion County,160500,Census Tract 1605; Clarion County; Pennsylvania,2023,63077.0,11.3,10.1,17.4,8.5,3663,47.3,96.6,0.0,0.2,0.0,3.2,3540,1,9,0,113,3663,16.6
42031160600,031,Clarion County,160600,Census Tract 1606; Clarion County; Pennsylvania,2023,42063.0,23.9,24.0,32.8,8.1,4202,23.9,86.9,7.1,4.2,1.5,0.3,3653,300,176,61,12,4202,27.3
42031160701,031,Clarion County,160701,Census Tract 1607.01; Clarion County; Pennsylvania,2023,62443.0,10.4,12.2,14.7,4.3,2121,49.5,94.2,0.2,1.8,1.9,1.9,1997,5,38,41,40,2121,25.0
42031160702,031,Clarion County,160702,Census Tract 1607.02; Clarion County; Pennsylvania,2023,62095.0,15.7,8.9,21.0,8.1,2125,43.2,95.0,1.4,0.0,0.5,3.1,2018,29,1,11,66,2125,20.2
42031160800,031,Clarion County,160800,Census Tract 1608; Clarion County; Pennsylvania,2023,59688.0,18.8,14.5,20.3,5.5,3626,47.6,95.0,0.4,2.3,0.5,1.8,3445,13,82,18,68,3626,12.5
42031160900,031,Clarion County,160900,Census Tract 1609; Clarion County; Pennsylvania,2023,65721.0,11.2,11.1,12.3,4.5,3469,43.4,98.5,0.1,0.1,0.1,1.2,3417,4,5,5,38,3469,13.4
42033330100,033,Clearfield County,330100,Census Tract 3301; Clearfield County; Pennsylvania,2023,58227.0,14.4,17.1,46.1,16.4,4821,50.9,94.2,0.1,5.6,0.0,0.1,4540,5,271,0,5,4821,21.6
42033330200,033,Clearfield County,330200,Census Tract 3302; Clearfield County; Pennsylvania,2023,60219.0,9.7,20.1,9.5,3.6,2959,38.2,98.0,0.4,0.6,0.3,0.7,2901,12,18,9,19,2959,12.9
42033330300,033,Clearfield County,330300,Census Tract 3303; Clearfield County; Pennsylvania,2023,54706.0,11.1,20.4,13.6,12.1,4490,37.5,91.2,1.1,6.2,0.6,0.9,4097,50,279,25,39,4490,21.3
42033330400,033,Clearfield County,330400,Census Tract 3304; Clearfield County; Pennsylvania,2023,105370.0,7.3,24.6,32.5,1.3,6984,45.9,98.6,0.0,0.0,1.4,0.0,6885,1,0,98,0,6984,14.2
42033330500,033,Clearfield County,330500,Census Tract 3305; Clearfield County; Pennsylvania,2023,63056.0,8.5,11.1,13.0,9.0,4379,46.7,95.0,0.0,1.7,0.9,2.4,4160,1,73,39,106,4379,18.7
42033330600,033,Clearfield County,330600,Census Tract 3306; Clearfield County; Pennsylvania,2023,56885.0,15.4,8.4,10.2,4.6,3276,53.3,97.8,0.2,1.3,0.3,0.4,3204,8,42,10,12,3276,27.4
42033330700,033,Clearfield County,330700,Census Tract 3307; Clearfield County; Pennsylvania,2023,55969.0,14.1,6.8,13.6,4.9,2103,51.3,92.3,2.9,2.5,0.8,1.5,1941,60,53,17,32,2103,18.8
42033330800,033,Clearfield County,330800,Census Tract 3308; Clearfield County; Pennsylvania,2023,66861.0,11.3,12.5,17.2,3.6,6843,47.5,95.3,0.0,2.3,0.0,2.4,6520,0,156,0,167,6843,12.3
42033330900,033,Clearfield County,330900,Census Tract 3309; Clearfield County; Pennsylvania,2023,50847.0,23.2,8.3,7.5,7.6,5467,48.8,81.4,6.3,9.5,0.5,2.3,4450,343,520,29,125,5467,26.0
42033331000,033,Clearfield County,331000,Census Tract 3310; Clearfield County; Pennsylvania,2023,59367.0,14.8,9.9,22.6,3.9,4814,44.4,94.4,0.6,1.9,0.1,3.0,4545,27,93,3,146,4814,21.9
42033331100,033,Clearfield County,331100,Census Tract 3311; Clearfield County; Pennsylvania,2023,50690.0,21.6,8.4,21.8,19.1,3018,40.3,92.3,0.3,0.0,2.9,4.5,2787,10,0,88,133,3018,29.7
42033331200,033,Clearfield County,331200,Census Tract 3312; Clearfield County; Pennsylvania,2023,52957.0,18.6,26.6,16.2,5.4,2900,38.7,93.9,1.3,2.1,1.0,1.7,2722,38,61,28,51,2900,23.9
42033331300,033,Clearfield County,331300,Census Tract 3313; Clearfield County; Pennsylvania,2023,62111.0,13.6,15.0,21.5,9.5,4185,43.0,97.4,0.8,1.1,0.0,0.7,4078,32,47,0,28,4185,25.3
42033331401,033,Clearfield County,331401,Census Tract 3314.01; Clearfield County; Pennsylvania,2023,71607.0,14.7,13.5,40.5,2.9,3369,46.0,96.9,0.0,1.5,0.4,1.2,3265,0,52,15,37,3369,15.3
42033331402,033,Clearfield County,331402,Census Tract 3314.02; Clearfield County; Pennsylvania,2023,53594.0,12.9,16.8,13.4,5.0,3608,44.9,92.7,0.7,1.0,0.2,5.4,3344,25,36,7,196,3608,22.2
42033331500,033,Clearfield County,331500,Census Tract 3315; Clearfield County; Pennsylvania,2023,57813.0,13.4,8.9,5.7,4.6,1722,48.6,96.1,0.0,1.9,0.2,1.8,1655,0,33,3,31,1722,15.9
42033331600,033,Clearfield County,331600,Census Tract 3316; Clearfield County; Pennsylvania,2023,51424.0,16.1,7.4,10.0,8.4,2383,50.7,92.2,0.2,0.1,1.6,5.9,2197,5,3,37,141,2383,18.9
42033331700,033,Clearfield County,331700,Census Tract 3317; Clearfield County; Pennsylvania,2023,63397.0,13.4,7.2,7.7,6.8,6772,43.3,75.7,13.7,6.3,0.4,3.9,5128,931,424,27,262,6772,17.7
42033331800,033,Clearfield County,331800,Census Tract 3318; Clearfield County; Pennsylvania,2023,50889.0,16.0,9.0,32.6,6.8,2557,47.1,92.4,0.8,2.0,0.0,4.8,2362,21,50,0,124,2557,17.9
42033331900,033,Clearfield County,331900,Census Tract 3319; Clearfield County; Pennsylvania,2023,54583.0,17.3,8.9,13.5,10.5,2252,43.0,95.8,0.1,2.7,0.0,1.4,2158,2,60,1,31,2252,21.6
42039110100,039,Crawford County,110100,Census Tract 1101; Crawford County; Pennsylvania,2023,56750.0,19.7,7.4,23.4,18.9,6247,35.4,95.5,0.4,1.6,0.2,2.3,5964,22,100,14,147,6247,18.1
42039110201,039,Crawford County,110201,Census Tract 1102.01; Crawford County; Pennsylvania,2023,74730.0,6.6,14.6,6.7,2.5,3658,47.1,95.5,0.3,1.4,0.0,2.8,3494,11,51,0,102,3658,10.4
42039110202,039,Crawford County,110202,Census Tract 1102.02; Crawford County; Pennsylvania,2023,67940.0,13.9,13.6,8.1,9.1,4254,40.3,89.8,3.6,3.9,0.3,2.4,3818,154,167,14,101,4254,17.5
42039110300,039,Crawford County,110300,Census Tract 1103; Crawford County; Pennsylvania,2023,57426.0,17.9,9.5,25.4,9.5,4444,46.3,95.3,0.7,2.1,0.0,1.9,4235,29,92,1,87,4444,20.9
42039110400,039,Crawford County,110400,Census Tract 1104; Crawford County; Pennsylvania,2023,57548.0,9.4,13.2,21.7,5.4,2542,46.9,93.1,0.0,2.4,0.0,4.5,2366,0,60,1,115,2542,16.5
42039110501,039,Crawford County,110501,Census Tract 1105.01; Crawford County; Pennsylvania,2023,63884.0,6.7,10.1,9.7,3.8,1936,35.5,95.8,0.0,3.0,0.0,1.2,1855,0,58,0,23,1936,20.4
42039110502,039,Crawford County,110502,Census Tract 1105.02; Crawford County; Pennsylvania,2023,59867.0,11.2,19.6,12.1,4.7,2779,54.4,94.2,0.0,1.8,0.8,3.2,2618,0,49,22,90,2779,6.8
42039110600,039,Crawford County,110600,Census Tract 1106; Crawford County; Pennsylvania,2023,74406.0,5.9,12.9,8.0,5.8,2752,47.8,97.5,0.0,0.4,0.1,2.0,2684,0,12,3,53,2752,10.5
42039110700,039,Crawford County,110700,Census Tract 1107; Crawford County; Pennsylvania,2023,66146.0,8.8,16.3,4.9,5.3,3806,41.2,93.0,1.7,2.3,0.8,2.2,3538,65,89,30,84,3806,13.2
42039110800,039,Crawford County,110800,Census Tract 1108; Crawford County; Pennsylvania,2023,73542.0,11.4,14.5,16.6,5.0,4842,44.6,94.1,1.6,1.1,0.1,3.1,4556,77,53,6,150,4842,12.9
42039110900,039,Crawford County,110900,Census Tract 1109; Crawford County; Pennsylvania,2023,68090.0,11.6,12.0,19.2,2.0,2797,48.9,89.6,1.0,1.9,0.5,7.0,2507,27,54,14,195,2797,16.4
42039111000,039,Crawford County,111000,Census Tract 1110; Crawford County; Pennsylvania,2023,56667.0,17.0,7.3,3.7,9.2,2347,45.4,96.7,0.0,0.7,0.2,2.4,2270,0,17,4,56,2347,18.8
42039111100,039,Crawford County,111100,Census Tract 1111; Crawford County; Pennsylvania,2023,24831.0,25.8,9.6,17.1,25.3,2850,47.9,89.5,3.1,1.5,1.8,4.1,2551,88,44,51,116,2850,35.7
